DDInterID_A,Drug_A,DDInterID_B,Drug_B,Level
DDInter429,Codeine,DDInter556,Dihydrocodeine,Major
DDInter453,Cyclizine,DDInter556,Dihydrocodeine,Moderate
DDInter263,Caffeine,DDInter457,Cycloserine,Moderate
DDInter459,Cyproheptadine,DDInter556,Dihydrocodeine,Moderate
DDInter513,Dexamethasone,DDInter556,Dihydrocodeine,Moderate
DDInter517,Dexbrompheniramine,DDInter556,Dihydrocodeine,Moderate
DDInter527,Dextromethorphan,DDInter556,Dihydrocodeine,Moderate
DDInter569,Diphenhydramine,DDInter556,Dihydrocodeine,Moderate
DDInter263,Caffeine,DDInter573,Dipyridamole,Moderate
DDInter263,Caffeine,DDInter576,Disulfiram,Minor
DDInter600,Doxylamine,DDInter556,Dihydrocodeine,Moderate
DDInter263,Caffeine,DDInter608,Duloxetine,Moderate
DDInter263,Caffeine,DDInter644,Enoxacin,Moderate
DDInter263,Caffeine,DDInter673,Esketamine,Major
DDInter770,Fluvoxamine,DDInter263,Caffeine,Moderate
DDInter834,Glycopyrronium,DDInter556,Dihydrocodeine,Moderate
DDInter263,Caffeine,DDInter842,Grepafloxacin,Moderate
DDInter884,Hydrocodone,DDInter556,Dihydrocodeine,Major
DDInter556,Dihydrocodeine,DDInter997,Ivacaftor,Moderate
DDInter556,Dihydrocodeine,DDInter1053,Levocetirizine,Moderate
DDInter263,Caffeine,DDInter1081,Lithium carbonate,Moderate
DDInter1134,Meclizine,DDInter556,Dihydrocodeine,Moderate
DDInter263,Caffeine,DDInter1142,Melatonin,Minor
DDInter1168,Methdilazine,DDInter556,Dihydrocodeine,Moderate
DDInter263,Caffeine,DDInter1259,Nalidixic acid,Moderate
DDInter1290,Nicotine,DDInter263,Caffeine,Minor
DDInter263,Caffeine,DDInter1313,Norfloxacin,Moderate
DDInter263,Caffeine,DDInter1319,Obeticholic acid,Moderate
DDInter263,Caffeine,DDInter1327,Olaparib,Moderate
DDInter1333,Olopatadine (nasal),DDInter556,Dihydrocodeine,Moderate
DDInter263,Caffeine,DDInter1351,Osilodrostat,Moderate
DDInter263,Caffeine,DDInter1352,Osimertinib,Moderate
DDInter556,Dihydrocodeine,DDInter1441,Phenindamine,Moderate
DDInter1533,Promethazine,DDInter556,Dihydrocodeine,Moderate
DDInter556,Dihydrocodeine,DDInter1155,Mepyramine,Moderate
DDInter263,Caffeine,DDInter1572,Rasagiline,Moderate
DDInter263,Caffeine,DDInter1575,Regadenoson,Moderate
DDInter263,Caffeine,DDInter1596,Riluzole,Minor
DDInter263,Caffeine,DDInter1620,Ropivacaine,Minor
DDInter263,Caffeine,DDInter1711,Stiripentol,Moderate
DDInter263,Caffeine,DDInter1791,Theophylline,Moderate
DDInter263,Caffeine,DDInter1792,Thiabendazole,Moderate
DDInter1793,Thiethylperazine,DDInter556,Dihydrocodeine,Moderate
DDInter263,Caffeine,DDInter1821,Tizanidine,Major
DDInter263,Caffeine,DDInter1835,Topotecan,Minor
DDInter45,Alimemazine,DDInter556,Dihydrocodeine,Moderate
DDInter1873,Trimethobenzamide,DDInter556,Dihydrocodeine,Moderate
DDInter1878,Tripelennamine,DDInter556,Dihydrocodeine,Moderate
DDInter1879,Triprolidine,DDInter556,Dihydrocodeine,Moderate
DDInter263,Caffeine,DDInter1887,Trovafloxacin,Minor
DDInter429,Codeine,DDInter1362,Oxitriptan,Moderate
DDInter38,Aldesleukin,DDInter429,Codeine,Moderate
DDInter429,Codeine,DDInter43,Alfentanil,Moderate
DDInter429,Codeine,DDInter44,Alfuzosin,Moderate
DDInter429,Codeine,DDInter49,Almotriptan,Moderate
DDInter429,Codeine,DDInter54,Alprazolam,Major
DDInter429,Codeine,DDInter59,Alvimopan,Major
DDInter429,Codeine,DDInter64,Amifampridine,Moderate
DDInter429,Codeine,DDInter68,Amiloride,Moderate
DDInter429,Codeine,DDInter76,Amiodarone,Moderate
DDInter429,Codeine,DDInter78,Amitriptyline,Moderate
DDInter429,Codeine,DDInter79,Amlodipine,Moderate
DDInter429,Codeine,DDInter81,Amobarbital,Major
DDInter429,Codeine,DDInter82,Amoxapine,Moderate
DDInter429,Codeine,DDInter92,Amyl Nitrite,Moderate
DDInter429,Codeine,DDInter107,Apalutamide,Moderate
DDInter429,Codeine,DDInter109,Apomorphine,Moderate
DDInter429,Codeine,DDInter110,Apraclonidine,Moderate
DDInter429,Codeine,DDInter118,Aripiprazole,Major
DDInter429,Codeine,DDInter119,Armodafinil,Minor
DDInter429,Codeine,DDInter125,Asenapine,Major
DDInter429,Codeine,DDInter130,Atenolol,Moderate
DDInter429,Codeine,DDInter136,Atropine,Moderate
DDInter429,Codeine,DDInter138,Attapulgite,Moderate
DDInter429,Codeine,DDInter149,Azatadine,Moderate
DDInter429,Codeine,DDInter154,Azelastine (nasal),Moderate
DDInter429,Codeine,DDInter156,Azilsartan medoxomil,Moderate
DDInter162,Baclofen,DDInter429,Codeine,Major
DDInter429,Codeine,DDInter165,Baricitinib,Moderate
DDInter429,Codeine,DDInter175,Belladonna,Moderate
DDInter429,Codeine,DDInter179,Bendroflumethiazide,Moderate
DDInter429,Codeine,DDInter188,Benzthiazide,Moderate
DDInter181,Benzatropine,DDInter429,Codeine,Moderate
DDInter429,Codeine,DDInter192,Bepridil,Moderate
DDInter197,Betaxolol,DDInter429,Codeine,Moderate
DDInter429,Codeine,DDInter211,Biperiden,Moderate
DDInter429,Codeine,DDInter214,Bismuth subgallate,Moderate
DDInter429,Codeine,DDInter215,Bismuth subsalicylate,Moderate
DDInter429,Codeine,DDInter216,Bisoprolol,Moderate
DDInter429,Codeine,DDInter223,Bosentan,Moderate
DDInter429,Codeine,DDInter230,Brexanolone,Moderate
DDInter429,Codeine,DDInter231,Brexpiprazole,Major
DDInter429,Codeine,DDInter235,Brimonidine (ophthalmic),Moderate
DDInter429,Codeine,DDInter236,Brimonidine (topical),Moderate
DDInter429,Codeine,DDInter239,Brivaracetam,Moderate
DDInter429,Codeine,DDInter243,Bromocriptine,Moderate
DDInter429,Codeine,DDInter245,Brompheniramine,Moderate
DDInter429,Codeine,DDInter248,Bumetanide,Moderate
DDInter429,Codeine,DDInter251,Buprenorphine,Major
DDInter429,Codeine,DDInter252,Bupropion,Major
DDInter429,Codeine,DDInter254,Buspirone,Major
DDInter256,Butabarbital,DDInter429,Codeine,Major
DDInter257,Butalbital,DDInter429,Codeine,Major
DDInter429,Codeine,DDInter258,Butorphanol,Major
DDInter429,Codeine,DDInter284,Cannabidiol,Moderate
DDInter429,Codeine,DDInter292,Captopril,Moderate
DDInter429,Codeine,DDInter1427,Pentoxyverine,Moderate
DDInter429,Codeine,DDInter297,Carbinoxamine,Moderate
DDInter429,Codeine,DDInter300,Cariprazine,Major
DDInter429,Codeine,DDInter301,Carisoprodol,Major
DDInter429,Codeine,DDInter305,Carvedilol,Moderate
DDInter429,Codeine,DDInter336,Celecoxib,Moderate
DDInter429,Codeine,DDInter338,Cenobamate,Moderate
DDInter429,Codeine,DDInter343,Cetirizine,Moderate
DDInter429,Codeine,DDInter407,Clofedanol,Moderate
DDInter429,Codeine,DDInter349,Chloral hydrate,Major
DDInter429,Codeine,DDInter354,Chlorcyclizine,Moderate
DDInter429,Codeine,DDInter355,Chlordiazepoxide,Major
DDInter429,Codeine,DDInter357,Chlormezanone,Major
DDInter429,Codeine,DDInter359,Chloroquine,Moderate
DDInter429,Codeine,DDInter360,Chlorothiazide,Moderate
DDInter429,Codeine,DDInter361,Chlorphenesin,Major
DDInter429,Codeine,DDInter363,Chlorpromazine,Major
DDInter365,Chlorthalidone,DDInter429,Codeine,Moderate
DDInter429,Codeine,DDInter366,Chlorzoxazone,Major
DDInter429,Codeine,DDInter380,Cimetidine,Moderate
DDInter429,Codeine,DDInter381,Cinacalcet,Moderate
DDInter388,Citalopram,DDInter429,Codeine,Moderate
DDInter395,Clemastine,DDInter429,Codeine,Moderate
DDInter429,Codeine,DDInter396,Clevidipine,Moderate
DDInter429,Codeine,DDInter397,Clidinium,Moderate
DDInter429,Codeine,DDInter401,Clobazam,Major
DDInter429,Codeine,DDInter410,Clomipramine,Moderate
DDInter429,Codeine,DDInter411,Clonazepam,Major
DDInter429,Codeine,DDInter412,Clonidine,Moderate
DDInter429,Codeine,DDInter413,Clopidogrel,Moderate
DDInter429,Codeine,DDInter414,Clorazepic acid,Major
DDInter429,Codeine,DDInter419,Clozapine,Major
DDInter429,Codeine,DDInter424,Cobicistat,Moderate
DDInter429,Codeine,DDInter453,Cyclizine,Moderate
DDInter429,Codeine,DDInter454,Cyclobenzaprine,Major
DDInter429,Codeine,DDInter459,Cyproheptadine,Moderate
DDInter429,Codeine,DDInter462,Dabrafenib,Moderate
DDInter429,Codeine,DDInter465,Dacomitinib,Moderate
DDInter429,Codeine,DDInter473,Dantrolene,Major
DDInter429,Codeine,DDInter480,Darifenacin,Moderate
DDInter429,Codeine,DDInter496,Delavirdine,Moderate
DDInter429,Codeine,DDInter503,Desflurane,Moderate
DDInter429,Codeine,DDInter504,Desipramine,Moderate
DDInter507,Desmopressin,DDInter429,Codeine,Moderate
DDInter429,Codeine,DDInter511,Desvenlafaxine,Moderate
DDInter429,Codeine,DDInter512,Deutetrabenazine,Moderate
DDInter429,Codeine,DDInter513,Dexamethasone,Moderate
DDInter429,Codeine,DDInter517,Dexbrompheniramine,Moderate
DDInter429,Codeine,DDInter518,Dexfenfluramine,Moderate
DDInter429,Codeine,DDInter520,Dexmedetomidine,Moderate
DDInter429,Codeine,DDInter527,Dextromethorphan,Moderate
DDInter429,Codeine,DDInter531,Dezocine,Major
DDInter429,Codeine,DDInter534,Diazepam,Major
DDInter429,Codeine,DDInter535,Diazoxide,Moderate
DDInter429,Codeine,DDInter543,Dicyclomine,Moderate
DDInter429,Codeine,DDInter561,Diltiazem,Moderate
DDInter429,Codeine,DDInter562,Dimenhydrinate,Moderate
DDInter429,Codeine,DDInter569,Diphenhydramine,Moderate
DDInter1913,Valproic acid,DDInter429,Codeine,Moderate
DDInter429,Codeine,DDInter581,Dolasetron,Moderate
DDInter429,Codeine,DDInter592,Doxazosin,Moderate
DDInter429,Codeine,DDInter593,Doxepin,Moderate
DDInter429,Codeine,DDInter594,Doxepin (topical),Moderate
DDInter429,Codeine,DDInter600,Doxylamine,Moderate
DDInter429,Codeine,DDInter601,Dronabinol,Moderate
DDInter429,Codeine,DDInter602,Dronedarone,Moderate
DDInter429,Codeine,DDInter603,Droperidol,Major
DDInter429,Codeine,DDInter608,Duloxetine,Moderate
DDInter627,Eletriptan,DDInter429,Codeine,Moderate
DDInter429,Codeine,DDInter629,Eliglustat,Moderate
DDInter429,Codeine,DDInter632,Eluxadoline,Moderate
DDInter429,Codeine,DDInter638,Enalapril,Moderate
DDInter641,Enflurane,DDInter429,Codeine,Moderate
DDInter429,Codeine,DDInter646,Entacapone,Moderate
DDInter429,Codeine,DDInter649,Enzalutamide,Moderate
DDInter429,Codeine,DDInter658,Eprosartan,Moderate
DDInter429,Codeine,DDInter672,Escitalopram,Moderate
DDInter429,Codeine,DDInter673,Esketamine,Moderate
DDInter429,Codeine,DDInter674,Eslicarbazepine,Moderate
DDInter675,Esmolol,DDInter429,Codeine,Moderate
DDInter429,Codeine,DDInter677,Estazolam,Major
DDInter429,Codeine,DDInter685,Eszopiclone,Major
DDInter691,Ethchlorvynol,DDInter429,Codeine,Major
DDInter429,Codeine,DDInter695,Ethosuximide,Moderate
DDInter429,Codeine,DDInter703,Etravirine,Moderate
DDInter429,Codeine,DDInter708,Ezogabine,Moderate
DDInter429,Codeine,DDInter714,Fedratinib,Moderate
DDInter429,Codeine,DDInter715,Felbamate,Moderate
DDInter429,Codeine,DDInter716,Felodipine,Moderate
DDInter429,Codeine,DDInter717,Fenfluramine,Moderate
DDInter429,Codeine,DDInter731,Fesoterodine,Moderate
DDInter429,Codeine,DDInter738,Flavoxate,Moderate
DDInter429,Codeine,DDInter741,Flibanserin,Moderate
DDInter429,Codeine,DDInter758,Fluoxetine,Moderate
DDInter429,Codeine,DDInter760,Fluphenazine,Major
DDInter429,Codeine,DDInter762,Flurazepam,Major
DDInter770,Fluvoxamine,DDInter429,Codeine,Moderate
DDInter429,Codeine,DDInter781,Fosinopril,Moderate
DDInter429,Codeine,DDInter784,Fospropofol,Moderate
DDInter429,Codeine,DDInter785,Fostamatinib,Moderate
DDInter429,Codeine,DDInter788,Frovatriptan,Moderate
DDInter429,Codeine,DDInter790,Furosemide,Moderate
DDInter429,Codeine,DDInter791,Gabapentin,Major
DDInter429,Codeine,DDInter802,Galantamine,Moderate
DDInter810,Gefitinib,DDInter429,Codeine,Moderate
DDInter429,Codeine,DDInter819,Ginkgo biloba,Moderate
DDInter429,Codeine,DDInter821,Givosiran,Moderate
DDInter429,Codeine,DDInter833,Glycerol phenylbutyrate,Moderate
DDInter429,Codeine,DDInter834,Glycopyrronium,Moderate
DDInter429,Codeine,DDInter836,Goldenseal,Moderate
DDInter429,Codeine,DDInter840,Granisetron,Moderate
DDInter429,Codeine,DDInter846,Guanethidine,Moderate
DDInter429,Codeine,DDInter850,Halazepam,Major
DDInter429,Codeine,DDInter852,Halofantrine,Moderate
DDInter429,Codeine,DDInter853,Haloperidol,Major
DDInter429,Codeine,DDInter854,Halothane,Moderate
DDInter429,Codeine,DDInter532,Diamorphine,Major
DDInter429,Codeine,DDInter882,Hydralazine,Moderate
DDInter429,Codeine,DDInter883,Hydrochlorothiazide,Moderate
DDInter429,Codeine,DDInter884,Hydrocodone,Major
DDInter429,Codeine,DDInter889,Hydroflumethiazide,Moderate
DDInter429,Codeine,DDInter890,Hydromorphone,Major
DDInter429,Codeine,DDInter893,Hydroxychloroquine,Moderate
DDInter429,Codeine,DDInter895,Hydroxyzine,Major
DDInter429,Codeine,DDInter896,Hyoscyamine,Moderate
DDInter429,Codeine,DDInter906,Ifosfamide,Moderate
DDInter429,Codeine,DDInter907,Iloperidone,Major
DDInter429,Codeine,DDInter912,Imipramine,Moderate
DDInter429,Codeine,DDInter916,Indapamide,Moderate
DDInter429,Codeine,DDInter960,Iohexol,Major
DDInter429,Codeine,DDInter961,Iopamidol,Major
DDInter429,Codeine,DDInter972,Irbesartan,Moderate
DDInter429,Codeine,DDInter981,Isocarboxazid,Major
DDInter429,Codeine,DDInter983,Isoflurane,Moderate
DDInter429,Codeine,DDInter989,Isosorbide dinitrate,Moderate
DDInter429,Codeine,DDInter990,Isosorbide mononitrate,Moderate
DDInter993,Isradipine,DDInter429,Codeine,Moderate
DDInter429,Codeine,DDInter1005,Kaolin,Moderate
DDInter429,Codeine,DDInter1006,Kava,Moderate
DDInter429,Codeine,DDInter1007,Ketamine,Moderate
DDInter429,Codeine,DDInter1013,Labetalol,Moderate
DDInter429,Codeine,DDInter1020,Lamotrigine,Moderate
DDInter429,Codeine,DDInter1027,Lasmiditan,Moderate
DDInter429,Codeine,DDInter1032,Lefamulin,Moderate
DDInter429,Codeine,DDInter1034,Lemborexant,Major
DDInter429,Codeine,DDInter1045,Levamlodipine,Moderate
DDInter429,Codeine,DDInter1046,Levetiracetam,Moderate
DDInter429,Codeine,DDInter1053,Levocetirizine,Moderate
DDInter429,Codeine,DDInter1043,Levacetylmethadol,Major
DDInter429,Codeine,DDInter1059,Levomilnacipran,Moderate
DDInter429,Codeine,DDInter1062,Levorphanol,Major
DDInter429,Codeine,DDInter1072,Lindane,Moderate
DDInter429,Codeine,DDInter1073,Linezolid,Major
DDInter429,Codeine,DDInter1079,Lisinopril,Moderate
DDInter429,Codeine,DDInter1081,Lithium carbonate,Moderate
DDInter429,Codeine,DDInter1083,Lofexidine,Moderate
DDInter429,Codeine,DDInter1088,Loperamide,Moderate
DDInter1092,Lorazepam,DDInter429,Codeine,Major
DDInter429,Codeine,DDInter1093,Lorcaserin,Moderate
DDInter429,Codeine,DDInter1095,Losartan,Moderate
DDInter429,Codeine,DDInter1099,Loxapine,Major
DDInter429,Codeine,DDInter1102,Lumateperone,Major
DDInter429,Codeine,DDInter1104,Lurasidone,Major
DDInter429,Codeine,DDInter1124,Maprotiline,Moderate
DDInter429,Codeine,DDInter1129,Mebrofenin,Moderate
DDInter429,Codeine,DDInter1134,Meclizine,Moderate
DDInter429,Codeine,DDInter1149,Mepenzolate,Moderate
DDInter429,Codeine,DDInter1150,Meperidine,Major
DDInter429,Codeine,DDInter1152,Mephenytoin,Moderate
DDInter429,Codeine,DDInter1190,Methylphenobarbital,Major
DDInter429,Codeine,DDInter1154,Meprobamate,Major
DDInter429,Codeine,DDInter1159,Mesoridazine,Major
DDInter429,Codeine,DDInter1163,Metaxalone,Major
DDInter429,Codeine,DDInter1166,Methadone,Major
DDInter429,Codeine,DDInter1168,Methdilazine,Moderate
DDInter429,Codeine,DDInter1172,Methocarbamol,Major
DDInter429,Codeine,DDInter1175,Methotrimeprazine,Moderate
DDInter429,Codeine,DDInter1179,Methoxyflurane,Moderate
DDInter429,Codeine,DDInter1180,Methscopolamine,Moderate
DDInter429,Codeine,DDInter1181,Methsuximide,Moderate
DDInter429,Codeine,DDInter1186,Methylene blue,Major
DDInter429,Codeine,DDInter1197,Metoclopramide,Moderate
DDInter429,Codeine,DDInter1199,Metolazone,Moderate
DDInter1200,Metoprolol,DDInter429,Codeine,Moderate
DDInter429,Codeine,DDInter1205,Metyrosine,Moderate
DDInter429,Codeine,DDInter1212,Midazolam,Moderate
DDInter429,Codeine,DDInter1220,Milnacipran,Moderate
DDInter429,Codeine,DDInter1226,Minoxidil,Moderate
DDInter429,Codeine,DDInter1229,Mirabegron,Moderate
DDInter429,Codeine,DDInter1230,Mirtazapine,Moderate
DDInter429,Codeine,DDInter1233,Mitotane,Moderate
DDInter429,Codeine,DDInter1236,Modafinil,Minor
DDInter429,Codeine,DDInter1237,Moexipril,Moderate
DDInter429,Codeine,DDInter1239,Molindone,Major
DDInter1244,Morphine,DDInter429,Codeine,Major
DDInter1245,Morphine (liposomal),DDInter429,Codeine,Major
DDInter429,Codeine,DDInter1253,Nabilone,Moderate
DDInter429,Codeine,DDInter1255,Nadolol,Moderate
DDInter429,Codeine,DDInter1256,Nafcillin,Moderate
DDInter429,Codeine,DDInter1257,Nalbuphine,Major
DDInter429,Codeine,DDInter1262,Naloxone,Moderate
DDInter429,Codeine,DDInter1263,Naltrexone,Major
DDInter429,Codeine,DDInter1267,Naratriptan,Moderate
DDInter429,Codeine,DDInter1271,Nebivolol,Moderate
DDInter429,Codeine,DDInter1274,Nefazodone,Moderate
DDInter1285,Nevirapine,DDInter429,Codeine,Moderate
DDInter429,Codeine,DDInter1287,Nicardipine,Moderate
DDInter429,Codeine,DDInter1291,Nifedipine,Moderate
DDInter429,Codeine,DDInter1293,Nilotinib,Moderate
DDInter429,Codeine,DDInter1295,Nimodipine,Moderate
DDInter429,Codeine,DDInter1298,Nisoldipine,Moderate
DDInter429,Codeine,DDInter1304,Nitroglycerin,Moderate
DDInter429,Codeine,DDInter1305,Nitroprusside,Moderate
DDInter429,Codeine,DDInter1307,Nitrous oxide,Moderate
DDInter429,Codeine,DDInter1316,Nortriptyline,Moderate
DDInter429,Codeine,DDInter1326,Olanzapine,Major
DDInter429,Codeine,DDInter1329,Oliceridine,Major
DDInter1330,Olmesartan,DDInter429,Codeine,Moderate
DDInter429,Codeine,DDInter1333,Olopatadine (nasal),Moderate
DDInter429,Codeine,DDInter1342,Ondansetron,Moderate
DDInter429,Codeine,DDInter1343,Opicapone,Moderate
DDInter429,Codeine,DDInter1344,Opium,Moderate
DDInter429,Codeine,DDInter1349,Orphenadrine,Major
DDInter429,Codeine,DDInter1356,Oxamniquine,Moderate
DDInter429,Codeine,DDInter1359,Oxazepam,Major
DDInter429,Codeine,DDInter1360,Oxcarbazepine,Moderate
DDInter429,Codeine,DDInter1365,Oxybutynin,Moderate
DDInter429,Codeine,DDInter1366,Oxycodone,Major
DDInter429,Codeine,DDInter1372,Oxymorphone,Major
DDInter429,Codeine,DDInter1376,Ozanimod,Major
DDInter429,Codeine,DDInter1381,Paliperidone,Major
DDInter429,Codeine,DDInter1382,Palonosetron,Moderate
DDInter429,Codeine,DDInter1387,Panobinostat,Moderate
DDInter429,Codeine,DDInter1391,Paraldehyde,Major
DDInter429,Codeine,DDInter1392,Paramethadione,Moderate
DDInter429,Codeine,DDInter1397,Paroxetine,Moderate
DDInter1412,Pegvisomant,DDInter429,Codeine,Moderate
DDInter429,Codeine,DDInter1421,Pentazocine,Major
DDInter1423,Pentobarbital,DDInter429,Codeine,Major
DDInter429,Codeine,DDInter1428,Perampanel,Moderate
DDInter429,Codeine,DDInter1430,Pergolide,Moderate
DDInter429,Codeine,DDInter1431,Perindopril,Moderate
DDInter429,Codeine,DDInter1432,Perphenazine,Major
DDInter429,Codeine,DDInter1437,Phenacemide,Moderate
DDInter429,Codeine,DDInter1440,Phenelzine,Major
DDInter429,Codeine,DDInter1441,Phenindamine,Moderate
DDInter429,Codeine,DDInter1442,Phenobarbital,Major
DDInter429,Codeine,DDInter1444,Phenoxybenzamine,Moderate
DDInter429,Codeine,DDInter1446,Phensuximide,Moderate
DDInter429,Codeine,DDInter1448,Phentolamine,Moderate
DDInter1460,Phenytoin,DDInter429,Codeine,Moderate
DDInter429,Codeine,DDInter1467,Pimavanserin,Major
DDInter429,Codeine,DDInter1470,Pimozide,Major
DDInter429,Codeine,DDInter1471,Pindolol,Moderate
DDInter429,Codeine,DDInter1487,Polyethylene glycol (3350 with electrolytes),Moderate
DDInter429,Codeine,DDInter1490,Polythiazide,Moderate
DDInter429,Codeine,DDInter1505,Pramipexole,Moderate
DDInter429,Codeine,DDInter1508,Prasugrel,Moderate
DDInter429,Codeine,DDInter1511,Prazosin,Moderate
DDInter1516,Pregabalin,DDInter429,Codeine,Major
DDInter429,Codeine,DDInter1520,Primaquine,Moderate
DDInter429,Codeine,DDInter1521,Primidone,Major
DDInter429,Codeine,DDInter1526,Procarbazine,Major
DDInter429,Codeine,DDInter1527,Prochlorperazine,Moderate
DDInter429,Codeine,DDInter1528,Procyclidine,Moderate
DDInter429,Codeine,DDInter1532,Promazine,Major
DDInter429,Codeine,DDInter1533,Promethazine,Moderate
DDInter429,Codeine,DDInter1534,Propafenone,Moderate
DDInter429,Codeine,DDInter1535,Propantheline,Moderate
DDInter429,Codeine,DDInter1537,Propiomazine,Major
DDInter429,Codeine,DDInter1538,Propofol,Moderate
DDInter429,Codeine,DDInter528,Dextropropoxyphene,Major
DDInter429,Codeine,DDInter1539,Propranolol,Moderate
DDInter429,Codeine,DDInter1543,Protriptyline,Moderate
DDInter429,Codeine,DDInter1155,Mepyramine,Moderate
DDInter429,Codeine,DDInter1552,Quazepam,Major
DDInter429,Codeine,DDInter1553,Quetiapine,Major
DDInter429,Codeine,DDInter1554,Quinapril,Moderate
DDInter429,Codeine,DDInter1556,Quinidine,Moderate
DDInter429,Codeine,DDInter1557,Quinine,Moderate
DDInter429,Codeine,DDInter1564,Ramelteon,Major
DDInter1565,Ramipril,DDInter429,Codeine,Moderate
DDInter1570,Ranolazine,DDInter429,Codeine,Moderate
DDInter429,Codeine,DDInter1572,Rasagiline,Major
DDInter429,Codeine,DDInter1579,Remifentanil,Moderate
DDInter429,Codeine,DDInter1580,Remimazolam,Major
DDInter429,Codeine,DDInter1589,Rifabutin,Moderate
DDInter429,Codeine,DDInter1590,Rifampicin,Moderate
DDInter429,Codeine,DDInter1592,Rifapentine,Moderate
DDInter429,Codeine,DDInter1605,Risperidone,Major
DDInter429,Codeine,DDInter1607,Ritonavir,Moderate
DDInter429,Codeine,DDInter1611,Rizatriptan,Moderate
DDInter429,Codeine,DDInter1615,Rolapitant,Moderate
DDInter1619,Ropinirole,DDInter429,Codeine,Moderate
DDInter429,Codeine,DDInter1624,Rotigotine,Moderate
DDInter429,Codeine,DDInter1627,Rufinamide,Moderate
DDInter429,Codeine,DDInter1647,Scopolamine,Moderate
DDInter429,Codeine,DDInter1650,Secobarbital,Major
DDInter429,Codeine,DDInter1662,Sertraline,Moderate
DDInter429,Codeine,DDInter1664,Sevoflurane,Moderate
DDInter429,Codeine,DDInter1665,Sibutramine,Moderate
DDInter1666,Sildenafil,DDInter429,Codeine,Moderate
DDInter429,Codeine,DDInter1667,Silodosin,Moderate
DDInter429,Codeine,DDInter1690,Sodium oxybate,Major
DDInter429,Codeine,DDInter1696,Solifenacin,Moderate
DDInter429,Codeine,DDInter1704,Sotalol,Moderate
DDInter429,Codeine,DDInter1707,Spironolactone,Moderate
DDInter429,Codeine,DDInter1708,St. John's Wort,Moderate
DDInter429,Codeine,DDInter1711,Stiripentol,Moderate
DDInter429,Codeine,DDInter1718,Sufentanil,Moderate
DDInter429,Codeine,DDInter1730,Sumatriptan,Moderate
DDInter429,Codeine,DDInter1733,Suvorexant,Major
DDInter429,Codeine,DDInter1745,Tamsulosin,Moderate
DDInter429,Codeine,DDInter1746,Tapentadol,Major
DDInter429,Codeine,DDInter1747,Tasimelteon,Major
DDInter429,Codeine,DDInter1759,Telmisartan,Moderate
DDInter429,Codeine,DDInter1760,Telotristat ethyl,Moderate
DDInter1761,Temazepam,DDInter429,Codeine,Major
DDInter429,Codeine,DDInter1767,Terazosin,Moderate
DDInter429,Codeine,DDInter1768,Terbinafine,Moderate
DDInter429,Codeine,DDInter1778,Tetrabenazine,Moderate
DDInter429,Codeine,DDInter1789,Thalidomide,Moderate
DDInter429,Codeine,DDInter1793,Thiethylperazine,Moderate
DDInter429,Codeine,DDInter1795,Thiopental,Moderate
DDInter429,Codeine,DDInter1796,Thioridazine,Major
DDInter429,Codeine,DDInter1798,Thiothixene,Major
DDInter429,Codeine,DDInter1801,Tiagabine,Moderate
DDInter429,Codeine,DDInter1802,Ticagrelor,Moderate
DDInter1804,Ticlopidine,DDInter429,Codeine,Moderate
DDInter429,Codeine,DDInter1809,Timolol,Moderate
DDInter429,Codeine,DDInter1821,Tizanidine,Major
DDInter429,Codeine,DDInter1825,Tofacitinib,Moderate
DDInter429,Codeine,DDInter1829,Tolcapone,Moderate
DDInter429,Codeine,DDInter1832,Tolterodine,Moderate
DDInter1834,Topiramate,DDInter429,Codeine,Moderate
DDInter1836,Torasemide,DDInter429,Codeine,Moderate
DDInter1841,Tramadol,DDInter429,Codeine,Major
DDInter429,Codeine,DDInter1843,Trandolapril,Moderate
DDInter429,Codeine,DDInter1845,Tranylcypromine,Major
DDInter429,Codeine,DDInter1851,Trazodone,Moderate
DDInter429,Codeine,DDInter1859,Triamterene,Moderate
DDInter429,Codeine,DDInter1860,Triazolam,Major
DDInter429,Codeine,DDInter1866,Trifluoperazine,Major
DDInter429,Codeine,DDInter1867,Triflupromazine,Major
DDInter429,Codeine,DDInter1870,Trihexyphenidyl,Moderate
DDInter429,Codeine,DDInter45,Alimemazine,Moderate
DDInter429,Codeine,DDInter1871,Trimethadione,Moderate
DDInter429,Codeine,DDInter1872,Trimethaphan,Moderate
DDInter429,Codeine,DDInter1873,Trimethobenzamide,Moderate
DDInter429,Codeine,DDInter1876,Trimipramine,Moderate
DDInter429,Codeine,DDInter1878,Tripelennamine,Moderate
DDInter429,Codeine,DDInter1879,Triprolidine,Moderate
DDInter1881,Troglitazone,DDInter429,Codeine,Moderate
DDInter1886,Trospium,DDInter429,Codeine,Moderate
DDInter1888,Tryptophan,DDInter429,Codeine,Moderate
DDInter429,Codeine,DDInter1909,Valbenazine,Moderate
DDInter429,Codeine,DDInter1911,Valerian,Moderate
DDInter1915,Valsartan,DDInter429,Codeine,Moderate
DDInter429,Codeine,DDInter1925,Vemurafenib,Moderate
DDInter1927,Venlafaxine,DDInter429,Codeine,Moderate
DDInter429,Codeine,DDInter1933,Vigabatrin,Moderate
DDInter429,Codeine,DDInter1935,Vilazodone,Moderate
DDInter429,Codeine,DDInter1948,Vortioxetine,Moderate
